transaction_id,order_date,customer_state,customer_city,category,subcategory,brand,final_amount_inr,quantity,discount_percent,payment_method,is_prime_member,festival_name,order_month,order_year,order_quarter,customer_rating,return_status
TXN_2024_00026836,2024-03-02,Kerala,Kochi,electronics,Smartphones,Apple,50071.12,1,39.05,UPI,True,Holi Festival + Ramadan,3,2024,1,5.0,Delivered
TXN_2025_00006107,2025-01-03,Karnataka,Bengaluru,electronics,Smartphones,Apple,58839.08,1,18.06,UPI,True,Pongal,1,2025,1,4.0,Returned
TXN_2022_00043605,2022-05-08,Karnataka,Bengaluru,electronics,Smartphones,Apple,43872.5,1,58.24,COD,True,Summer Sale,5,2022,2,4.5,Delivered
TXN_2022_00065357,2022-07-04,Telangana,Hyderabad,electronics,Smartphones,Apple,37089.29,1,67.15,UPI,True,Back to School,7,2022,3,4.340115371,Delivered
TXN_2023_00044668,2023-05-01,Telangana,Hyderabad,electronics,Smartphones,Apple,194467.83,3,38.29,COD,True,Summer Sale,5,2023,2,4.5,Returned
TXN_2024_00109171,2024-12-23,Tamil Nadu,Coimbatore,electronics,Smartphones,Apple,92518.48,1,0.0,BNPL,True,Christmas,12,2024,4,4.27529669,Delivered
TXN_2023_00122883,2023-12-30,Tamil Nadu,Chennai,electronics,Smartphones,Apple,102035.09,1,0.0,UPI,True,No Festival,12,2023,4,3.5,Delivered
TXN_2022_00105734,2022-11-09,Karnataka,Bengaluru,electronics,Smartphones,Apple,219299.72,2,0.0,UPI,True,No Festival,11,2022,4,4.5,Delivered
TXN_2022_00019899,2022-02-10,Kerala,Kochi,electronics,Smartphones,Apple,40580.7,1,62.99,Credit Card,True,Valentine Sale,2,2022,1,4.0,Delivered
TXN_2022_00019779,2022-02-27,Kerala,Kochi,electronics,Smartphones,Apple,107787.31,1,0.0,UPI,True,No Festival,2,2022,1,4.0,Delivered
TXN_2021_00093961,2021-09-12,Karnataka,Bengaluru,electronics,Smartphones,Samsung,90422.15,1,27.0,Credit Card,True,No Festival,9,2021,3,4.340115371,Delivered
TXN_2024_00109787,2024-12-23,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,63770.44,1,0.0,Credit Card,True,Christmas,12,2024,4,4.5,Delivered
TXN_2024_00024106,2024-03-07,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,40635.51,1,36.28,Debit Card,True,Holi Festival + Ramadan,3,2024,1,4.0,Delivered
TXN_2023_00042304,2023-05-12,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,95836.88,2,31.87,UPI,True,Summer Sale,5,2023,2,4.27529669,Delivered
TXN_2023_00118928,2023-12-21,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,70329.98,1,0.0,UPI,True,Christmas,12,2023,4,4.0,Delivered
TXN_2025_00064877,2025-11-07,Kerala,Kochi,electronics,Smartphones,Samsung,85992.15,1,0.0,UPI,True,No Festival,11,2025,4,4.5,Delivered
TXN_2023_00046710,2023-05-16,Karnataka,Bengaluru,electronics,Smartphones,Samsung,108506.38,1,0.0,Credit Card,True,No Festival,5,2023,2,5.0,Delivered
TXN_2021_00107934,2021-10-25,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,69919.03,2,57.47,Wallet,True,Diwali Sale,10,2021,4,4.5,Returned
TXN_2023_00020030,2023-03-21,Telangana,Hyderabad,electronics,Smartphones,Samsung,117330.99,1,27.28,Wallet,True,Ugadi + Ramadan,3,2023,1,4.340115371,Delivered
TXN_2021_00060545,2021-06-06,Telangana,Hyderabad,electronics,Smartphones,Samsung,114672.48,1,0.0,UPI,True,No Festival,6,2021,2,4.0,Delivered
TXN_2021_00099923,2021-10-03,Telangana,Hyderabad,electronics,Smartphones,Samsung,47878.69,1,58.25,Debit Card,True,Amazon Great Indian Festival + Navratri Dussehra,10,2021,4,4.340115371,Delivered
TXN_2024_00079578,2024-09-23,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,118237.58,2,22.72,UPI,True,Amazon Great Indian Festival + Navratri Dussehra,9,2024,3,5.0,Delivered
TXN_2023_00007112,2023-01-31,Karnataka,Bengaluru,electronics,Smartphones,Samsung,83728.65,1,0.0,UPI,True,No Festival,1,2023,1,4.0,Delivered
TXN_2023_00049607,2023-06-20,Karnataka,Bengaluru,electronics,Smartphones,Samsung,85492.08,1,29.76,Net Banking,True,Back to School,6,2023,2,4.5,Returned
TXN_2023_00075233,2023-08-20,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,121708.47,1,0.0,Credit Card,True,Onam,8,2023,3,5.0,Delivered
TXN_2025_00039330,2025-07-18,Karnataka,Bengaluru,electronics,Smartphones,Samsung,69726.9,1,0.0,Debit Card,True,No Festival,7,2025,3,4.5,Delivered
TXN_2025_00045940,2025-08-27,Kerala,Kochi,electronics,Smartphones,Samsung,107821.36,1,0.0,UPI,True,Onam + Ganesh Chaturthi,8,2025,3,4.27529669,Delivered
TXN_2025_00069529,2025-12-07,Karnataka,Bengaluru,electronics,Smartphones,Samsung,107821.36,1,0.0,Debit Card,True,Christmas,12,2025,4,3.0,Delivered
TXN_2024_00082417,2024-09-29,Kerala,Kochi,electronics,Smartphones,Samsung,53876.82,1,26.39,UPI,True,Amazon Great Indian Festival + Navratri Dussehra,9,2024,3,3.5,Delivered
TXN_2023_00030361,2023-04-13,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,80716.67,1,0.0,UPI,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2023,2,4.27529669,Delivered
TXN_2025_00056618,2025-10-25,Karnataka,Bengaluru,electronics,Smartphones,Samsung,9213.1,1,18.67,BNPL,True,Diwali Sale,10,2025,4,5.0,Delivered
TXN_2023_00122016,2023-12-05,Telangana,Hyderabad,electronics,Smartphones,Samsung,53671.79,2,15.91,UPI,True,Christmas + Karthigai Deepam,12,2023,4,4.340115371,Delivered
TXN_2022_00059227,2022-06-12,Karnataka,Bengaluru,electronics,Smartphones,Samsung,34296.46,1,0.0,COD,True,No Festival,6,2022,2,4.340115371,Delivered
TXN_2023_00034334,2023-04-07,Telangana,Hyderabad,electronics,Smartphones,Samsung,22956.94,1,19.57,Debit Card,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2023,2,4.5,Delivered
TXN_2025_00002467,2025-01-11,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,67858.98,3,0.0,COD,True,Pongal,1,2025,1,3.0,Delivered
TXN_2021_00066746,2021-07-18,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,35941.59,1,0.0,UPI,True,No Festival,7,2021,3,4.27529669,Returned
TXN_2023_00038884,2023-05-04,Tamil Nadu,Coimbatore,electronics,Smartphones,Samsung,13742.22,1,67.33,UPI,True,Summer Sale,5,2023,2,4.5,Delivered
TXN_2022_00021178,2022-03-30,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,45205.72,1,0.0,Wallet,True,Ugadi + Ramadan + Vishu Puthandu,3,2022,1,3.5,Delivered
TXN_2024_00103899,2024-11-15,Karnataka,Bengaluru,electronics,Smartphones,Samsung,38142.91,1,0.0,Credit Card,True,Karthigai Deepam,11,2024,4,4.5,Delivered
TXN_2024_00044915,2024-05-09,Karnataka,Bengaluru,electronics,Smartphones,Samsung,33474.44,2,53.45,Debit Card,True,Summer Sale,5,2024,2,4.5,Delivered
TXN_2021_00029203,2021-03-08,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Samsung,20972.78,1,61.09,Net Banking,True,Holi Festival,3,2021,1,3.5,Delivered
TXN_2022_00121310,2022-12-17,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,104859.88,3,17.97,Debit Card,True,Christmas,12,2022,4,4.5,Delivered
TXN_2021_00110852,2021-11-23,Karnataka,Bengaluru,electronics,Smartphones,Samsung,39230.7,1,27.21,Debit Card,True,Karthigai Deepam,11,2021,4,5.0,Delivered
TXN_2024_00016847,2024-02-22,Tamil Nadu,Chennai,electronics,Smartphones,Samsung,15230.28,1,27.35,UPI,True,Ramadan,2,2024,1,4.340115371,Delivered
TXN_2025_00004479,2025-01-24,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,30212.84,1,49.54,UPI,True,Republic Day Sale,1,2025,1,5.0,Delivered
TXN_2024_00050215,2024-06-22,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,32015.5,1,54.04,Credit Card,True,Back to School,6,2024,2,4.0,Delivered
TXN_2025_00035754,2025-07-07,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,29648.67,1,50.48,Credit Card,True,Back to School,7,2025,3,5.0,Delivered
TXN_2021_00013548,2021-02-28,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,53388.81,1,9.11,UPI,True,No Festival,2,2021,1,3.5,Returned
TXN_2023_00094496,2023-10-27,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,16478.19,1,60.51,Debit Card,True,Diwali Sale,10,2023,4,4.5,Returned
TXN_2023_00064937,2023-07-11,Telangana,Hyderabad,electronics,Smartphones,OnePlus,18928.25,1,56.22,UPI,True,Back to School,7,2023,3,3.5,Delivered
TXN_2022_00037357,2022-04-04,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,94562.92,2,0.0,UPI,True,Ramadan + Vishu Puthandu + Thrissur Pooram,4,2022,2,4.5,Delivered
TXN_2024_00108510,2024-12-04,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,38542.0,1,0.0,UPI,True,Karthigai Deepam,12,2024,4,5.0,Delivered
TXN_2023_00112331,2023-12-03,Telangana,Hyderabad,electronics,Smartphones,OnePlus,159201.1,2,0.0,COD,True,Karthigai Deepam,12,2023,4,4.0,Delivered
TXN_2022_00093155,2022-10-10,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,59018.17,2,28.12,Credit Card,True,Diwali,10,2022,4,3.0,Delivered
TXN_2025_00069093,2025-12-19,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,57526.62,2,0.0,UPI,True,Christmas,12,2025,4,4.27529669,Delivered
TXN_2024_00070136_DUP,2024-08-25,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,39201.67,1,0.0,BNPL,True,Ganesh Chaturthi,8,2024,3,5.0,Delivered
TXN_2024_00074088,2024-09-15,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,27855.25,1,28.94,Credit Card,True,Onam,9,2024,3,4.0,Delivered
TXN_2022_00122752,2022-12-11,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,48090.72,1,0.0,UPI,True,Christmas,12,2022,4,4.27529669,Returned
TXN_2025_00040580,2025-07-08,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,21375.46,1,36.56,UPI,True,Back to School,7,2025,3,4.27529669,Delivered
TXN_2025_00051319,2025-09-25,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,63205.58,2,42.66,UPI,True,Amazon Great Indian Festival + Navratri Dussehra,9,2025,3,4.0,Delivered
TXN_2021_00094165,2021-09-24,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,41559.65,1,58.97,COD,True,Amazon Great Indian Festival,9,2021,3,4.5,Delivered
TXN_2022_00043828,2022-05-18,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,112433.81,2,28.54,COD,True,No Festival,5,2022,2,4.5,Delivered
TXN_2025_00070661,2025-12-20,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,32159.59,1,12.21,Debit Card,True,Christmas,12,2025,4,3.0,Cancelled
TXN_2024_00105897,2024-11-12,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,34853.9,1,0.0,UPI,True,No Festival,11,2024,4,5.0,Delivered
TXN_2022_00057986,2022-06-23,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,13008.79,1,69.58,Wallet,True,Back to School,6,2022,2,4.5,Delivered
TXN_2022_00034804,2022-04-21,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,40235.49,1,5.9,Credit Card,True,Ramadan,4,2022,2,4.0,Delivered
TXN_2024_00068492,2024-08-08,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,49461.27,1,0.0,Credit Card,True,Varalakshmi Vratam,8,2024,3,4.27529669,Delivered
TXN_2021_00006105,2021-01-15,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,78118.74,1,0.0,Net Banking,True,Pongal,1,2021,1,5.0,Delivered
TXN_2022_00113504,2022-11-19,Tamil Nadu,Coimbatore,electronics,Smartphones,OnePlus,48086.76,1,0.0,Credit Card,True,Karthigai Deepam,11,2022,4,3.0,Delivered
TXN_2022_00103279,2022-10-21,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,24375.58,1,49.31,COD,True,Diwali Sale,10,2022,4,3.5,Delivered
TXN_2023_00082870,2023-09-30,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,29021.44,1,34.01,UPI,True,Amazon Great Indian Festival,9,2023,3,5.0,Delivered
TXN_2023_00073653,2023-08-24,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,67883.93,1,0.0,UPI,True,Onam,8,2023,3,4.0,Delivered
TXN_2022_00104266,2022-10-29,Kerala,Kochi,electronics,Smartphones,OnePlus,62231.84,1,16.16,UPI,True,Diwali Sale,10,2022,4,4.5,Delivered
TXN_2022_00076634,2022-08-05,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,40152.79,1,0.0,COD,True,Varalakshmi Vratam,8,2022,3,4.5,Delivered
TXN_2021_00109475,2021-11-05,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,38032.8,1,26.43,UPI,True,Diwali Sale,11,2021,4,5.0,Delivered
TXN_2021_00117723,2021-11-26,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,53466.69,1,0.0,UPI,True,Karthigai Deepam,11,2021,4,4.5,Returned
TXN_2021_00002822,2021-01-16,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,53466.69,1,0.0,COD,True,Pongal,1,2021,1,4.5,Delivered
TXN_2021_00015249,2021-02-02,Telangana,Hyderabad,electronics,Smartphones,OnePlus,53466.69,1,0.0,UPI,True,No Festival,2,2021,1,5.0,Delivered
TXN_2023_00091834,2023-10-01,Kerala,Kochi,electronics,Smartphones,OnePlus,65079.42,2,38.45,Debit Card,True,Amazon Great Indian Festival,10,2023,4,4.5,Delivered
TXN_2021_00056439,2021-06-05,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,74430.34,1,0.0,Credit Card,True,No Festival,6,2021,2,4.340115371,Delivered
TXN_2022_00028254,2022-03-07,Tamil Nadu,Chennai,electronics,Smartphones,OnePlus,28963.9,1,49.9,Wallet,True,Holi Festival,3,2022,1,4.340115371,Delivered
TXN_2021_00101951,2021-10-13,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,66652.69,1,26.03,Debit Card,True,Navratri Dussehra,10,2021,4,4.0,Delivered
TXN_2025_00044523,2025-08-13,Karnataka,Bengaluru,electronics,Smartphones,OnePlus,49035.32,1,0.0,Wallet,True,Ganesh Chaturthi + Varalakshmi Vratam,8,2025,3,5.0,Delivered
TXN_2025_00006356,2025-02-04,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,OnePlus,32421.5,1,0.0,UPI,True,No Festival,2,2025,1,4.5,Delivered
TXN_2022_00068076,2022-07-02,Kerala,Kochi,electronics,Smartphones,OnePlus,19057.01,1,58.82,COD,True,Back to School,7,2022,3,4.0,Delivered
TXN_2024_00000665,2024-01-10,Kerala,Kochi,electronics,Smartphones,OnePlus,27490.61,1,27.13,UPI,True,Pongal,1,2024,1,4.27529669,Delivered
TXN_2021_00103649,2021-10-20,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,43895.37,2,26.03,UPI,True,Diwali Sale,10,2021,4,4.5,Delivered
TXN_2022_00054659,2022-06-18,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,14581.48,1,40.0,COD,True,Back to School,6,2022,2,4.0,Delivered
TXN_2024_00068250,2024-08-07,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,19811.46,1,0.0,UPI,True,Varalakshmi Vratam,8,2024,3,4.5,Delivered
TXN_2024_00016211,2024-02-26,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,19811.46,1,0.0,COD,True,Ramadan,2,2024,1,4.5,Delivered
TXN_2023_00012055,2023-02-24,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,34905.13,1,0.0,Debit Card,True,No Festival,2,2023,1,5.0,Cancelled
TXN_2022_00049950,2022-05-17,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,38168.14,1,0.0,BNPL,True,No Festival,5,2022,2,4.0,Cancelled
TXN_2022_00048005,2022-05-26,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,114504.42,3,0.0,Credit Card,True,No Festival,5,2022,2,4.340115371,Delivered
TXN_2023_00060865,2023-07-04,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,57841.18,2,17.15,UPI,True,Back to School,7,2023,3,3.5,Delivered
TXN_2025_00052754,2025-09-01,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,45485.08,2,0.0,BNPL,True,Onam,9,2025,3,4.340115371,Delivered
TXN_2025_00029391,2025-05-06,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,8108.48,1,61.29,Credit Card,True,Summer Sale,5,2025,2,4.340115371,Delivered
TXN_2024_00094693,2024-10-11,Telangana,Hyderabad,electronics,Smartphones,Xiaomi,24373.92,1,0.0,UPI,True,Navratri Dussehra,10,2024,4,4.340115371,Delivered
TXN_2023_00071412,2023-08-07,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,46375.29,2,15.2,UPI,True,Varalakshmi Vratam,8,2023,3,5.0,Delivered
TXN_2025_00007315,2025-02-04,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,32988.06,2,0.0,Credit Card,True,No Festival,2,2025,1,4.0,Delivered
TXN_2024_00044967,2024-05-23,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,19191.17,1,0.0,UPI,True,No Festival,5,2024,2,4.27529669,Delivered
TXN_2024_00006600,2024-01-16,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,19191.17,1,0.0,UPI,True,Pongal,1,2024,1,4.27529669,Delivered
TXN_2024_00060065,2024-07-17,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,10871.36,1,39.31,UPI,True,Prime Day,7,2024,3,5.0,Delivered
TXN_2023_00112818,2023-12-07,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,15911.96,1,23.44,UPI,True,Christmas,12,2023,4,5.0,Delivered
TXN_2024_00043824,2024-05-06,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,44800.45,3,19.39,UPI,True,Summer Sale,5,2024,2,4.340115371,Delivered
TXN_2021_00115705,2021-11-24,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,82338.54,3,6.2,Credit Card,True,Karthigai Deepam,11,2021,4,5.0,Delivered
TXN_2023_00090013_DUP,2023-10-29,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,9516.67,1,54.21,COD,True,Diwali Sale,10,2023,4,4.5,Delivered
TXN_2021_00023610,2021-03-25,Kerala,Kochi,electronics,Smartphones,Xiaomi,44725.24,1,0.0,Credit Card,True,Ugadi + Ramadan + Vishu Puthandu,3,2021,1,4.5,Delivered
TXN_2021_00126599,2021-12-13,Karnataka,Bengaluru,electronics,Smartphones,Xiaomi,44725.24,1,0.0,Net Banking,True,Christmas,12,2021,4,4.340115371,Delivered
TXN_2022_00064023,2022-07-13,Tamil Nadu,Coimbatore,electronics,Smartphones,Xiaomi,13920.48,1,62.33,UPI,True,Back to School,7,2022,3,3.5,Delivered
TXN_2022_00051956,2022-06-26,Telangana,Hyderabad,electronics,Smartphones,Xiaomi,20520.83,1,44.46,Debit Card,True,Back to School,6,2022,2,3.0,Delivered
TXN_2021_00133976,2021-12-20,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Xiaomi,43639.18,1,8.26,UPI,True,Christmas,12,2021,4,3.5,Delivered
TXN_2024_00102656,2024-11-02,Tamil Nadu,Chennai,electronics,Smartphones,Xiaomi,17571.51,1,41.66,UPI,True,Diwali Sale,11,2024,4,3.0,Delivered
TXN_2025_00057172,2025-10-22,Kerala,Kochi,electronics,Smartphones,Xiaomi,9341.27,1,53.19,Debit Card,True,Diwali Sale,10,2025,4,5.0,Delivered
TXN_2021_00128938,2021-12-31,Karnataka,Bengaluru,electronics,Smartphones,Realme,33833.97,1,0.0,UPI,True,No Festival,12,2021,4,4.5,Delivered
TXN_2023_00119533,2023-12-08,Karnataka,Bengaluru,electronics,Smartphones,Realme,24033.01,1,0.0,Debit Card,True,Christmas,12,2023,4,4.0,Delivered
TXN_2021_00011677,2021-02-13,Tamil Nadu,Chennai,electronics,Smartphones,Realme,42869.82,2,36.65,UPI,True,Valentine Sale,2,2021,1,4.340115371,Delivered
TXN_2021_00131107,2021-12-30,Telangana,Hyderabad,electronics,Smartphones,Realme,38856.79,1,6.78,COD,True,No Festival,12,2021,4,4.340115371,Delivered
TXN_2023_00016520,2023-02-25,Telangana,Hyderabad,electronics,Smartphones,Realme,32544.82,1,0.0,UPI,True,No Festival,2,2023,1,4.340115371,Delivered
TXN_2021_00125788,2021-12-28,Tamil Nadu,Chennai,electronics,Smartphones,Realme,137451.03,3,0.0,Net Banking,True,No Festival,12,2021,4,4.340115371,Delivered
TXN_2021_00028331,2021-03-25,Karnataka,Bengaluru,electronics,Smartphones,Realme,33776.65,1,0.0,UPI,True,Ugadi + Ramadan + Vishu Puthandu,3,2021,1,4.340115371,Delivered
TXN_2021_00077413,2021-08-30,Tamil Nadu,Chennai,electronics,Smartphones,Realme,15012.22,1,16.74,Debit Card,True,Ganesh Chaturthi,8,2021,3,4.340115371,Delivered
TXN_2024_00083348,2024-09-11,Tamil Nadu,Coimbatore,electronics,Smartphones,Realme,32858.41,1,0.0,UPI,True,Onam,9,2024,3,4.27529669,Delivered
TXN_2023_00041516,2023-05-25,Karnataka,Bengaluru,electronics,Smartphones,Realme,24467.97,1,14.06,Debit Card,True,No Festival,5,2023,2,5.0,Delivered
TXN_2024_00104512,2024-11-06,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Realme,76136.97,3,0.0,UPI,True,No Festival,11,2024,4,4.27529669,Delivered
TXN_2022_00052752,2022-06-26,Tamil Nadu,Coimbatore,electronics,Smartphones,Realme,6877.39,1,66.68,UPI,True,Back to School,6,2022,2,4.0,Delivered
TXN_2021_00068010,2021-07-31,Tamil Nadu,Chennai,electronics,Smartphones,Realme,29043.9,1,5.89,UPI,True,Varalakshmi Vratam,7,2021,3,4.5,Delivered
TXN_2021_00034515,2021-04-27,Karnataka,Bengaluru,electronics,Smartphones,Realme,30861.06,1,0.0,UPI,True,Ramadan,4,2021,2,4.340115371,Delivered
TXN_2021_00036803,2021-04-12,Kerala,Kochi,electronics,Smartphones,Realme,61722.12,2,0.0,Debit Card,True,Ugadi + Ramadan + Vishu Puthandu + Thrissur Pooram,4,2021,2,4.27529669,Delivered
TXN_2021_00015601,2021-02-07,Telangana,Hyderabad,electronics,Smartphones,Realme,86765.64,2,0.0,Net Banking,True,No Festival,2,2021,1,3.5,Delivered
TXN_2021_00052211,2021-05-07,Tamil Nadu,Coimbatore,electronics,Smartphones,Realme,29882.15,1,31.12,UPI,True,Summer Sale + Ramadan,5,2021,2,4.27529669,Delivered
TXN_2021_00069435,2021-07-13,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Realme,15100.0,1,65.19,Debit Card,True,Back to School,7,2021,3,4.5,Cancelled
TXN_2021_00129484,2021-12-30,Karnataka,Bengaluru,electronics,Smartphones,Realme,43382.82,1,0.0,UPI,True,No Festival,12,2021,4,4.0,Delivered
TXN_2025_00009668,2025-02-03,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Realme,17784.86,1,25.44,Credit Card,True,No Festival,2,2025,1,4.5,Delivered
TXN_2023_00062928,2023-07-12,Telangana,Hyderabad,electronics,Smartphones,Realme,27280.47,2,56.19,UPI,True,Back to School,7,2023,3,4.340115371,Delivered
TXN_2022_00004446,2022-01-01,Tamil Nadu,Chennai,electronics,Smartphones,Realme,34045.52,1,0.0,UPI,True,Pongal + Vaikunta Ekadasi,1,2022,1,4.0,Delivered
TXN_2021_00111246,2021-11-21,Karnataka,Bengaluru,electronics,Smartphones,Realme,29670.17,1,0.0,UPI,True,Karthigai Deepam,11,2021,4,5.0,Delivered
TXN_2025_00036794,2025-07-02,Tamil Nadu,Chennai,electronics,Smartphones,Realme,6909.04,1,57.21,Credit Card,True,Back to School,7,2025,3,4.340115371,Cancelled
TXN_2025_00012883,2025-03-12,Kerala,Kochi,electronics,Smartphones,Vivo,8578.0,1,53.1,UPI,True,Holi Festival + Ugadi + Ramadan,3,2025,1,4.27529669,Delivered
TXN_2021_00120317,2021-11-30,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Vivo,41932.76,2,0.0,Credit Card,True,Karthigai Deepam,11,2021,4,4.0,Delivered
TXN_2022_00129072,2022-12-02,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,54112.41,3,18.27,UPI,True,Karthigai Deepam,12,2022,4,4.340115371,Returned
TXN_2024_00114636,2024-12-17,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,27908.68,2,22.13,UPI,True,Christmas,12,2024,4,4.5,Delivered
TXN_2021_00130840,2021-12-21,Karnataka,Bengaluru,electronics,Smartphones,Vivo,70265.52,3,17.24,COD,True,Christmas,12,2021,4,4.340115371,Delivered
TXN_2022_00112148,2022-11-05,Karnataka,Bengaluru,electronics,Smartphones,Vivo,21778.47,1,32.87,UPI,True,Diwali Sale,11,2022,4,4.340115371,Delivered
TXN_2022_00092972,2022-10-06,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,12311.59,1,0.0,UPI,True,Diwali,10,2022,4,3.0,Delivered
TXN_2021_00022082,2021-03-04,Karnataka,Bengaluru,electronics,Smartphones,Vivo,20895.58,2,69.28,COD,True,Holi Festival,3,2021,1,5.0,Delivered
TXN_2022_00069066,2022-07-21,Karnataka,Bengaluru,electronics,Smartphones,Vivo,26418.49,1,0.0,COD,True,No Festival,7,2022,3,5.0,Delivered
TXN_2025_00011437,2025-02-22,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,20041.22,1,6.64,UPI,True,Ramadan,2,2025,1,4.5,Delivered
TXN_2025_00056369,2025-10-19,Andhra Pradesh,Visakhapatnam,electronics,Smartphones,Vivo,8169.14,1,67.89,UPI,True,Diwali Sale,10,2025,4,4.27529669,Delivered
TXN_2023_00055967,2023-06-02,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,28179.07,1,15.16,UPI,True,No Festival,6,2023,2,4.340115371,Delivered
TXN_2024_00012420,2024-02-28,Tamil Nadu,Chennai,electronics,Smartphones,Vivo,14004.89,1,26.11,UPI,True,Ramadan,2,2024,1,5.0,Delivered
TXN_2021_00077770,2021-08-21,Tamil Nadu,Coimbatore,electronics,Smartphones,Oppo,45575.34,1,0.0,Credit Card,True,Onam + Ganesh Chaturthi,8,2021,3,5.0,Delivered
TXN_2023_00017191,2023-02-05,Karnataka,Bengaluru,electronics,Smartphones,Oppo,21085.65,1,26.88,UPI,True,No Festival,2,2023,1,4.340115371,Delivered
TXN_2021_00068247,2021-07-15,Tamil Nadu,Chennai,electronics,Smartphones,Oppo,13149.89,1,50.3,Credit Card,True,Prime Day,7,2021,3,4.5,Delivered
TXN_2023_00119805,2023-12-21,Telangana,Hyderabad,electronics,Smartphones,Oppo,32426.04,1,0.0,Wallet,True,Christmas,12,2023,4,4.340115371,Delivered
